Line_number2,objID,ra,dec,type,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,specObjID,Redshift
16440,1237661815485956342,191.184672035219,11.1865396462622,STAR,20.75987,20.42554,20.33291,20.39539,20.25714,6092428114242760704,0.6895609
16448,1237658629159452685,189.330548383553,11.8210785627842,GALAXY,19.11303,18.19153,17.73477,17.41473,17.26584,1819495259432839168,0.1075609
16452,1237661816022040943,189.388826178164,11.6346631861466,STAR,22.32514,20.53517,20.11365,20.04335,19.73382,6083237846738202624,2.839548
16459,1237661816022041138,189.35519086059,11.6995932019866,STAR,22.18817,21.31511,21.37926,20.93598,20.96143,6083239496005644288,0.5898997
16462,1237661816022433847,190.279641886702,11.6171628004341,STAR,19.12328,19.06051,18.88176,18.75739,18.80351,1907310784325642240,0
16462,1237661816022433847,190.279641886702,11.6171628004341,STAR,19.12328,19.06051,18.88176,18.75739,18.80351,1819455677014239232,1.410828
16473,1237658629159977123,190.54672988085,11.7250002899582,GALAXY,20.37958,19.3089,18.43011,18.00807,17.75422,6090067462845034496,0.2335845
16480,1237658629159977515,190.57834105667,11.7251331833608,STAR,23.93251,21.30655,21.08707,20.98694,20.50587,6090066363333406720,2.928648
16486,1237661816022761877,190.956526746348,11.6362162269499,STAR,22.60319,20.97501,20.32137,19.86833,19.62407,6090043273589223424,0.004153253
16494,1237661816024924353,196.138362746936,11.6149225971677,GALAXY,24.17905,23.21545,21.13733,19.7874,19.33863,6101294301634555904,0.6904915
16500,1237661816025120887,196.455000158679,11.4417886393988,GALAXY,19.74497,18.30384,17.42015,16.96867,16.6764,1909564502311987200,0.1646521
16501,1237661816025121075,196.490632655796,11.6011625334167,STAR,21.1583,20.80659,20.68454,20.45509,20.33871,6104764635260055552,0.6621624
16501,1237661816025121075,196.490632655796,11.6011625334167,STAR,21.1583,20.80659,20.68454,20.45509,20.33871,6101284131151998976,0.6621736
16508,1237661816027808427,202.817072187274,11.1364351807919,STAR,23.45963,22.16897,20.92204,20.44482,20.45451,6119416177388875776,0.3327727
16511,1237661816027873313,202.939614621325,11.2035229720307,GALAXY,20.43284,19.22083,18.40713,18.00602,17.77065,6119408755685388288,0.1444486
16512,1237661816027873543,202.861057090876,11.1693193052565,GALAXY,21.45069,19.73529,18.94083,18.59822,18.31931,6119408480807481344,0.07213341
16513,1237661816027873431,202.873581515272,11.1325214443606,GALAXY,18.32997,16.32539,15.34661,14.90572,14.56656,6119416727144689664,0.08032928
16519,1237661816027873820,202.900766543008,11.1719224867809,GALAXY,23.66468,21.50051,20.01455,19.43522,18.9046,6119409030563295232,0.3336808
16521,1237661949188571314,203.022977807219,11.2725146434686,STAR,19.10087,18.85748,18.59788,18.64547,18.55181,1912921036970551296,0.9486132
16522,1237661816027939082,203.019394248422,11.2113387543589,STAR,20.26904,20.20736,20.15561,19.98814,20.03074,6119425523237711872,1.909373
16523,1237661816558714917,188.865646678411,12.2274670463704,STAR,17.92379,17.56236,17.48485,17.42874,17.35295,1819507628938651648,0.7268105
16523,1237661816558714917,188.865646678411,12.2274670463704,STAR,17.92379,17.56236,17.48485,17.42874,17.35295,6083492933435846656,0.7274573
16526,1237661816558780618,189.019515326267,12.2407756384323,STAR,25.5046,22.01534,20.54178,19.09201,18.38491,6083505577819566080,-0.0001537352
16529,1237661816559960330,191.838895286657,12.1252635472614,STAR,20.06869,19.82235,19.65432,19.34513,19.41246,6093525427317043200,1.808914
16534,1237661949725180099,202.396720601924,11.7328543298777,STAR,22.59691,20.14546,18.65132,17.65888,16.93946,6115978554720841728,3.259105E-05
16537,1237661816564547743,202.483680081481,11.7111322587361,STAR,18.9747,18.87486,18.70903,18.79752,18.93525,1912946050860083200,1.190023
16551,1237661817095717123,189.24830908391,12.5546559239574,STAR,19.72456,19.56073,19.35656,19.2388,18.89483,6083504478307938304,0.3730781
16558,1237661817632522962,189.104631958152,13.0550007513278,STAR,23.29113,21.95218,22.24888,22.87706,21.58456,6085581456292900864,2.350784
16562,1237661817632653604,189.363686025403,13.0746800569437,STAR,22.24583,21.31526,21.02103,20.87946,20.60226,6085560565571973120,0.8189434
16563,1237661817632653704,189.310476860458,13.090135060624,GALAXY,22.69828,20.85316,19.63041,19.09792,18.63586,6085559466060345344,0.2417088
16569,1237661817633374469,191.0000231059,12.8881705376637,STAR,20.28236,20.1543,20.09043,20.00414,20.05736,6091219202264985600,1.482951
16572,1237661817635012642,194.830266540125,12.8080684004015,STAR,19.34659,19.01558,18.96836,18.91064,18.84895,1908551033458550784,0.7012596
16573,1237661817635012853,194.901247304295,12.7598987403463,STAR,19.81401,19.8343,19.8619,19.62442,19.45563,6101415247913611264,2.056594
16574,1237661817635078308,195.091300055595,12.776319910524,STAR,19.92669,19.94693,19.94109,19.6343,19.60386,6101425968151982080,1.821638
16577,1237661818169524267,189.389978489455,13.3184752398448,GALAXY,18.28071,18.11762,17.80847,17.3492,17.3593,1819578822316550144,0.151114
16581,1237661849854279784,170.812057948327,43.20244221659,GALAXY,20.49488,18.69498,17.79261,17.31661,17.04066,1536886134682970112,0.08005284
16583,1237661849854279901,170.753848555891,43.1427454652321,GALAXY,21.43192,21.07331,20.30876,19.91602,20.05769,5276201260323368960,0.5196037
16588,1237661849854280315,170.862050661723,43.1195993953554,GALAXY,22.72969,21.74119,20.14394,19.47578,19.03562,5276199061300113408,0.4379323
16590,1237661849854345351,171.012963933344,43.2251496597755,GALAXY,19.90308,19.43955,18.81027,18.63042,18.27223,1536873215421343744,0.3204009
16591,1237661849854345481,170.889904237842,43.2464576028288,GALAXY,21.08028,18.81527,17.45636,16.98287,16.63358,1536884485415528448,0.1970147
16592,1237661849854345415,170.989131910915,43.2205317056925,STAR,19.55738,19.34431,19.11473,19.11353,19.22215,1536873490299250688,1.105399
16593,1237661849854345560,171.054819371731,43.1108399362469,STAR,20.6297,19.97367,19.7351,19.54374,19.32828,5276223800311738368,2.366383
16594,1237661849854345254,170.942801101392,43.1314329607938,GALAXY,22.03166,19.90101,18.97936,20.33672,18.72581,5276212255439646720,0.1972862
16602,1237661849857097857,179.533213223293,43.9970386891067,GALAXY,19.1852,18.01183,17.28226,16.88055,16.66203,1540232498691205120,0.2080601
16603,1237661849857097862,179.539213379301,44.0051251386925,STAR,23.01546,19.87898,18.38949,16.73818,15.83322,7475076637802557440,-6.326441E-05
16604,1237661849857097911,179.660691822887,43.9182907662156,STAR,20.07914,20.00443,19.62831,19.59725,19.71185,1541429317181925376,1.206737
16608,1237661849857098207,179.656988992668,44.0283403484792,STAR,26.43528,21.89064,21.41986,21.28077,22.31324,7478277866091376640,3.40935
16611,1237661849857163361,179.71268673874,43.8465944687094,GALAXY,19.67888,19.27749,18.58685,18.3532,17.93184,1541432890594715648,0.2873656
16612,1237661849857163431,179.764096060075,44.0304924583877,GALAXY,20.43624,18.78494,17.68995,17.20334,16.89777,7478267970486726656,0.2242639
16613,1237661849857163473,179.689327319301,44.0000019108447,STAR,20.76716,20.86588,20.31231,20.35638,20.17932,7478286937062305792,1.360375
16616,1237661849857163719,179.767177893103,43.8762214065732,GALAXY,21.59383,20.34762,18.99896,18.5623,18.24787,7475097528523485184,0.4016578
16619,1237661849857229014,179.924761783784,43.9668672089778,STAR,20.88846,20.74654,20.52562,20.42969,20.46831,7478265221707657216,1.253219
16623,1237661849859523008,187.272064923928,44.0469094773648,GALAXY,21.67673,20.67222,19.45971,18.9212,18.59706,5297554320723210240,0.2628783
16627,1237661850390954019,170.056009574038,43.4350358175163,GALAXY,25.34736,18.12203,17.19644,16.22853,23.80362,5276165526195466240,2.219016
16628,1237661850390954212,170.087367399506,43.4291984861119,STAR,23.28521,20.81498,19.75023,19.53484,19.61613,1535730547945400320,3.552828
16628,1237661850390954212,170.087367399506,43.4291984861119,STAR,23.28521,20.81498,19.75023,19.53484,19.61613,7485045359942234112,3.555425
16631,1237661850390954510,170.074772448738,43.4152897555561,GALAXY,22.38582,21.53264,20.41412,20.06279,19.50542,5276166625707094016,0.421454
16633,1237661850392920086,176.162521864905,44.2201877243851,GALAXY,19.23434,18.57883,17.78509,17.32654,17.114,1540309739383056384,0.1667244
16635,1237661850394493046,181.210603468172,44.4766407329127,STAR,19.1407,19.00389,18.74677,18.7893,18.86419,1541384512083093504,1.143776
16638,1237661850394624118,181.616463069707,44.4482935904901,STAR,19.9597,19.3378,19.3555,19.19724,19.12143,7477179453757124608,0.6827716
16642,1237661850396262619,186.900101163938,44.3909535390019,GALAXY,22.06741,20.28974,18.8106,18.3361,17.98919,7471588436861448192,0.2745278
16643,1237661850396328114,186.976546482527,44.3637597941969,GALAXY,22.16235,19.48228,17.93888,17.37131,16.98862,1543640980324902912,0.2763949
16645,1237661850929791130,176.23020322575,44.4647578083596,STAR,19.34109,19.19571,18.9143,18.82417,18.33533,1540312763040032768,0.3018324
16646,1237661850929856620,176.39261885655,44.5331498296071,STAR,20.2783,19.63124,19.37246,19.36964,18.90211,7481664361938481152,0.8711572
16653,1237661851996454924,154.253144463045,41.5532229306129,STAR,19.16022,18.90884,18.93855,18.88684,18.64917,1528005653673568256,2.1524
16654,1237661851996455092,154.370029361913,41.528519823321,GALAXY,21.46395,20.30166,19.0912,18.64162,18.20415,5136578119570485248,0.2706282
16655,1237661851996455078,154.285097586902,41.5065697517839,STAR,21.65828,21.0957,20.56189,20.36253,20.27955,5136580043715833856,1.365193
16657,1237661851996520591,154.422858614048,41.5142271600118,GALAXY,20.79211,20.29878,19.47088,19.12967,18.7572,5136577844692578304,0.3281926
16666,1237661852007530688,189.103340074692,45.6001856155844,GALAXY,20.84951,19.21966,18.05591,17.50056,17.07275,7471723127035850752,0.1913022
16667,1237661852007596057,189.213235572606,45.6511632713208,GALAXY,15.74005,14.69343,14.11278,13.76221,13.49222,1544847973257603072,0.03034499
16668,1237661852015263928,213.183741276556,42.2160210083546,STAR,21.14934,20.52293,20.70936,20.58254,20.11099,6821956830400016384,0.8045718
16669,1237661852015329388,213.393266968802,42.2004765094927,STAR,20.35703,18.93962,18.56501,18.24741,17.98914,1516735381070964736,2.81386
16669,1237661852015329388,213.393266968802,42.2004765094927,STAR,20.35703,18.93962,18.56501,18.24741,17.98914,6821948034306994176,2.850302
16670,1237661852015329508,213.405862637259,42.1730653889263,STAR,21.54259,20.87266,20.51282,20.12699,19.81566,6821946934795366400,2.166152
16675,1237661852020965477,228.562009704427,36.8443635840849,STAR,20.22243,19.93846,19.88544,19.74829,19.69164,5607069598475808768,1.52739
16677,1237661852020965502,228.490203490229,36.7040209555132,STAR,20.58976,20.22546,20.18241,19.93691,20.00507,5607068224086274048,1.493394
16678,1237661852020965672,228.60582197012,36.841037962647,STAR,23.0657,21.68536,20.20397,19.02381,18.34427,5607067949208367104,-4.636322E-05
16687,1237661852021031169,228.68547394701,36.7105419500041,GALAXY,20.84957,19.05047,18.10778,17.60042,17.39262,5607056404336275456,0.1944329
16691,1237661852021031415,228.6645251349,36.7239686495296,GALAXY,22.7798,21.55125,20.3085,19.54716,19.3749,5607056954092089344,0.4658728
16693,1237661852021031335,228.752034695387,36.7624514081599,STAR,22.19806,22.5447,22.18035,21.57446,21.92694,5607055854580461568,1.52789
16698,1237661852021096686,228.855070115142,36.6712412063627,GALAXY,21.0345,19.79427,18.65447,18.19108,17.75468,5607046508731625472,0.3204406
16702,1237661871325380916,171.071941417381,43.0463346492631,STAR,20.53467,20.37982,20.32103,20.30963,20.20709,5276222700800110592,1.461956
16705,1237661871328198672,179.776179458258,43.7788426630911,STAR,19.3064,19.09726,18.6931,18.5162,18.57261,1541429866937739264,1.460232
16713,1237661871861989638,170.211606014096,43.2994686154478,GALAXY,21.34335,19.73453,18.49455,17.95313,17.55934,5276179819846627328,0.1842007
16716,1237661871862054920,170.270574387012,43.3615748825293,STAR,17.59314,17.70556,17.6936,17.47167,17.25846,1536898229310875648,2.02563
16716,1237661871862054920,170.270574387012,43.3615748825293,STAR,17.59314,17.70556,17.6936,17.47167,17.25846,5276177620823371776,2.025499
16722,1237661871864939294,179.475056125858,44.1402696218759,GALAXY,22.96397,21.61633,20.29949,19.79187,19.39352,7478290510475096064,0.2913016
16723,1237661871865004301,179.503371347929,44.0840588666934,STAR,20.91206,20.44801,20.1316,19.83401,19.72104,7478288311451840512,1.591531
16727,1237661871865069629,179.797633147024,44.1384383646156,STAR,19.00895,18.82014,18.68094,18.57954,18.76548,1541414198897043456,1.43711
16727,1237661871865069629,179.797633147024,44.1384383646156,STAR,19.00895,18.82014,18.68094,18.57954,18.76548,1540236621859809280,1.437272
16728,1237661871865069703,179.813738034877,44.1162986670765,STAR,20.58434,20.07331,19.95601,19.5151,19.33555,7478269069998354432,0.592039
16734,1237661871865594701,181.537565325295,44.3106787736972,STAR,25.45396,21.11106,20.39186,20.26117,20.27434,7473912254737084416,3.416884
16737,1237661871867363743,187.173670096269,44.2572639584801,STAR,21.09794,20.51391,20.54833,20.50138,20.25969,7471579640768425984,2.253551
16738,1237661871867363848,187.024508186849,44.183144845297,GALAXY,22.17061,20.17352,19.04447,18.55265,18.14544,7471586787594006528,0.1870772
16743,1237661871867428945,187.223816761756,44.1980249060107,STAR,19.09346,19.00169,18.76758,18.7441,18.81175,1543609644243511296,1.273529
16744,1237661871867428985,187.277365954963,44.182309436057,STAR,18.72681,18.71012,18.57627,18.40022,18.20222,1543610193999325184,1.995732
16747,1237661872400826486,176.2867971716,44.2827307240616,STAR,20.74539,18.25635,17.94102,17.84886,17.85727,1539130788023396352,2.986576
16747,1237661872400826486,176.2867971716,44.2827307240616,STAR,20.74539,18.25635,17.94102,17.84886,17.85727,7481662162915225600,2.984733
16748,1237661872400891996,176.41048499591,44.3394238780216,GALAXY,19.30867,18.59887,17.80812,17.39181,17.03263,1540313037917939712,0.2997417
16749,1237661872400892006,176.447240805459,44.2898995086656,STAR,19.61089,19.26565,19.35988,19.31379,19.31923,7479591782318796800,0.6560632
16750,1237661872400891951,176.497706382032,44.3974052149688,STAR,19.09448,19.3477,18.92337,19.04375,19.1707,1539117044128049152,1.271602
16751,1237661872400892447,176.426884785426,44.2809691062498,STAR,23.26,21.02511,20.00562,19.74086,19.67694,7481661063403597824,3.60324
16752,1237661872400892032,176.489512763524,44.3441978643458,GALAXY,20.57499,19.91859,19.06055,18.64606,18.33486,7479590133051355136,0.3012491
16757,1237661872400957548,176.595821857342,44.4164041331663,GALAXY,19.51863,17.84506,16.74054,16.26882,15.95549,1539121167296653312,0.1444889
16762,1237661850394689644,181.755787011592,44.5342097894353,STAR,21.15651,20.90572,21.02821,20.93616,20.64244,7473921050830106624,2.148314
16765,1237660765384671488,154.702822872555,41.3954064230303,STAR,21.02687,20.49216,20.44069,20.3136,20.26899,5136588564930949120,1.578777
16765,1237660765384671488,154.702822872555,41.3954064230303,STAR,21.02687,20.49216,20.44069,20.3136,20.26899,5130850214047576064,1.585783
16766,1237660765384671619,154.711007836028,41.3672202344483,GALAXY,21.69253,20.52288,19.58039,19.11751,18.79422,5136586915663507456,0.2381286
16771,1237661873467621466,154.712978143839,41.4193068239371,STAR,22.05848,19.58743,18.13283,16.73487,15.99407,5130847740146413568,-6.124249E-05
16780,1237661873492001153,228.551308321062,36.5383676783687,STAR,21.35171,20.98946,20.6941,20.35365,20.45687,5607067399452553216,1.551353
16792,1237661874023235723,213.454212738875,42.3515217119671,GALAXY,19.1387,17.65944,16.79644,16.38885,16.04536,1516742527896545280,0.147464
16794,1237661874028871695,228.613176134282,36.9154727392221,GALAXY,22.11372,18.96527,17.62221,17.07217,16.74274,1523499306089211904,0.2062534
16795,1237661874028871772,228.679455015195,36.8473384574102,STAR,16.73761,16.64847,16.69717,16.75016,16.12576,1523502054868281344,0.3705309
16797,1237661874028871920,228.603313374342,36.8923258279977,STAR,20.06747,20.02956,20.13314,19.98513,19.67501,5607069048719994880,2.007511
16798,1237661874028872016,228.670879634392,36.9783771497404,GALAXY,22.31096,19.91975,18.67876,18.23266,17.81364,5607183947685097472,0.2411325
16799,1237661874028872045,228.734992186989,36.9615353689775,GALAXY,23.11485,19.96287,18.73511,18.24603,17.91796,5607057228969996288,0.2040142
16800,1237661874028872135,228.670251136228,36.841505655976,STAR,21.63545,20.90673,20.94123,20.85776,20.49837,5607058053603717120,0.8132699
16801,1237661874028872000,228.752131398037,36.9221119165998,STAR,20.29408,20.4996,20.24874,20.28069,20.42023,5607057503847903232,1.408739
16817,1237664285635641477,134.349970099168,9.06363140570247,STAR,17.21304,16.92119,16.57312,16.50219,16.37643,1956874287541413888,1.046354
16818,1237664285635641742,134.324170112649,9.09587720571965,GALAXY,19.81065,19.27272,18.37665,17.94543,17.51973,5960711018761613312,0.2958842
16820,1237671260126577038,137.388682321457,10.9732752744814,GALAXY,19.57064,17.56069,16.30307,15.79607,15.43966,1958057636914030592,0.1650057
16821,1237671260126642536,137.452499867655,10.9428584375929,GALAXY,18.96175,17.52739,16.59428,16.14269,15.87187,1958058461547751424,0.1644266
